,textID,selected_text
524,a399305e8d,r. i. p. to my lil sis ` s cousins babyfather jimmy aka gemstar
525,58e73fd3b6,thank you!
526,ae46261e69,so confused about what to do?
527,7115b4a4b1,a shame
528,62c8866334,so not feelinq
529,9551138d41,i feel like dressing up for the heck of it. & putting make up on. haha
530,a0390419b3,happy mothers day.
531,6fe9a5c676,my first ` star trek ` anything was really entertaining.. now if i can just see harold fly the enterprise to ` white castle `
532,02c5a6b30f,free hugs with my super fluffy robe
533,cdfbb6f7c8,"by the way, let me know when you want to schedule a round or two. played highland woods monday. shot 96."
534,31a78af4b1,"_ saurus so did i... and now you can hear it again and again, if you wish."
535,d7a8c4cfc5,they ` ll like. it ` s easy to get a good gift with a
536,daa3843c18,shite
537,0d166cad9a,sad and i feel like my life is dull and uninteresting.
538,4430fa8fe2,yes!!! haahaaa.! break out the jellybeaniesss!
539,4cb6b71c13,happy birthday!!
540,b071c7bff0,##d
541,ad6dc61c8d,' restoration of the site would also take place as part of the banks proposals'- after the birds have gone? avocets there this yr
542,e68473c648,' i never thought i ` d die alone. another six
543,3a3311f512,miss
544,6b3c07bec3,is back from a weekend get away
545,9aa68300ec,thanks!
546,10123e7479,"the mind plugs work, but the patent got turned down b / c someone already thought of earplugs and benedryl"
547,ff82f0914f,that sounds interesting. wish my phone did java..
548,79fcb07747,"awesome! saw you added me on myspace, could you please > not < tag me in the photos there? thanks."
549,704eda7e4f,wasn ` t much of a debate
550,75f75bd885,my feelings are hurt
551,a1f657f149,headache!!
552,87954b6e95,on my way home in the sunshine with a bag full of my stuff from work...
553,fb45b19ca3,hahah i ` ll try
554,bf8ea1b445,"it ` s 6 am, i haven ` t been to bed yet, and i just got my second wind. guess i should edit or read or something until i feel tired huh?"
555,634ce8816e,socksy ` s just plucky and independent to caspar ` s lazy and attention seeking
556,2ef36ff41a,drink # 7 or 8 for me ( at the club ). been drinking for the past 6 hours. http : / / twitpic. com / 4wn9q
557,def0c6563e,goin to work....
558,71b18f87cc,bad
559,cdc7d872a5,"alright, i ` ll let you slide on that one"
560,4434882cdb,not started out very well
561,8858933a61,why oh why do i always forget to take the medication i ` m * supposed * to take 30 minutes before breakfast? just taking it now at 1 : 30
562,61ee8f938e,nothing beats nurofen plus!
563,bed93bf281,"haha it ` s not awful at all, but i think everyone hates the sound of their voice when they hear it played back, i know i do!!"
564,5a004eecd1,watching a gossip girl
565,7ccf2af5fb,doesn ` t sound like fun
566,1c08943537,so tired.
567,5a6c47ab45,wonderful!
568,121e184aee,nice
569,3c070fe2df,iloveyoumoreeee
570,de551d1d2c,nope! not comin up 2nite gurl!
571,fba6bf905d,goooooooooooooooooooooooood
572,a89e10a3b5,"my day was cool, a lil twisted... i won ` t spam twitter like i did last week tho."
573,d582b956fa,love your tweets
574,bfcac206a0,sorry.
575,17723447a5,yeah i kept rethinking it because noone that i knew would want to go with me lol. so i ended up just didn ` t buy them.
576,e4fd99e835,"* * * * fight night 4 demo won ` t load, keeps crashing at the first screen. time to delete and re download i think"
577,daac7e9b88,that ` s cool
578,f42519543f,"so i wanted to dm you back but i couldn ` t cuz your not following me but thankss anyways, maybe ill see ya around in elle - ay..."
579,7cdcf02492,haih.. cannot sleep lar..
580,ee53bf0e43,this time there is a theme and it is'purple '
581,2b8f9a437b,happy
582,7a61032fff,good
583,a6d79f3991,love
584,0d88efafac,awesome
585,caabd948d9,was gonna dm you but it says you ` re not following me! lol after all i ` ve done! hahaha
586,f7554c062c,interesting.
587,3b2b2492e1,says i ` m tutoring my cousin! http : / / plurk. com / p / rpp57
588,5cd70fa14b,"boiling hot out there, dogs were limping. guess summer ` s officially"
589,135fd70ca5,is truly a kindred soul.
590,389a7f5be2,feel like going home and sleep till the next day!
591,e227cd38f2,thanks sooo much
592,67e9b94dcf,boys and girls lie? awww is santa not real either?
593,3f2f7b0c14,"going to bed, in pain fell on my shoulder today. good night"
594,f0fc23825c,just watching ncis complete first season
595,503807fbe9,does not want to go to sixth period.
596,89fbfbd676,"super frustrated, and taking it out on the one ` s i love! i love you, paul!"
597,0b02961cfa,thanks
598,034ab36e22,mexico city traffic beating the rush hour to make it to the aeropuerto
599,733d30d2f7,s pretty good
600,8ed7745ba1,hello - i ` d like a little chat - but can ` t dm you - is there a mail id?
601,5ca62080b1,mattcutts. com : domain umzug und neues design http : / / redir. ec / if2b...
602,3e4441b41e,good.
603,0a75a593b2,im watching tv at home wishing i could get a chicken shish delivered but not go enough pennies
604,2334cae701,lonesome
605,73d3c0dfd7,"hey girl, what ` s up? what r u gonna do today?"
606,b6b4f96816,great to hear
607,91d8c6caf0,work sucks.. not a good day. oh and my tum tum hurts
608,b973c046be,but no one will go with me
609,69e8cd588b,changed your twitter name! i approve whole heartedly.
610,a7c08baed6,* in cinemas have the film im so annoyed
611,8cc4f0e5a0,"cute,"
612,20ec83cd7e,what the hell is going on?!?! last night and this morning sucked...
613,f87ce4f3cb,"well we ` ll have to organize one for when you can get down, can ` t guarantee no oldies though"
614,fe89c3d2a5,.
615,97c683a502,hate this * * * *
616,8dcc294d46,hey dee... i wish i could make it to the mastermind session tomorrow i ` m in a wedding in statesboro. hope to chat soon.
617,02192601a9,love
618,6dcb275e35,had a good day till he twisted his ankle on his two mile run
619,9a95312711,", my friend just cancelled our movie date"
620,4601b7ff75,mmmmmm i ` ve been craving sweet potatoes and almonds i ` m going to have to incorporate those super foods tomorrow
621,f397ab55be,britain ` s got talent? such a cute little girl. feel so sorry for her! hope simon finds the time! * * * *
622,f7bacb0ac0,someone really needs to make a kit like that avaialble for home use
623,22f6b1b5d7,yum
624,f771a2c384,ya ` ll going out without me
625,4c60d96a1a,wish
626,9cc8e3dac3,loving
627,10330d15ff,ahaha im here carlos ; ; wasssup?!
628,33c3801dfd,i ` m just sooo in love.... i think
629,4aaf1fba45,i am following mya
630,658f464562,missing you my bajan beauty
631,18f1163578,sadly
632,ebf499e929,* * * * typical. gh : m arrives just as i leave for work. it ` s going to be a long day
633,d4425c062d,shakedown street!!!
634,6ae180866d,hope you feel better! if your alone we can talk until your ready to go to bed... i ` m alone too
635,52a4af66b7,"this week meet me at offf, next thu, fri and sat. and try there mic and surface."
636,ad209153da,i ` m on twitter now... how cool am i? and now let ` s go to mcdo
637,ce3201392e,bad
638,8ea1669e5a,"coming to the end of a looooong day. good new is, i got everything done! bad news - i gotta wake up @ 4 : 45am tomorrow for work!"
639,a971eb9be0,"would love it if you guys toured here, really! philippines tour?"
640,b87da7f7e4,sometimes... you just have to write it off... and start from the top of your tweet stream. the past has happened
641,03ad8abb99,! you two are adorable.
642,be792705ff,i want a ghd straightener but the shipping costs 50 pounds? no deal!
643,d37f67c339,sad
644,c88e7337a3,"yay sing it loud wed, fall out boy, all time low and cobra starship on friday win"
645,6b53acc560,love
646,aca9ad929e,thnks so
647,70aa2eaebc,got the txt - holla when ya need me
648,e8c03669ac,hot!
649,91137283e8,work at 6am. gotta go to bed soon
650,19cc8138fd,amazing
651,04e63e480d,awesome
652,55bb13c591,i ` m so tired.
653,2c53e5cc37,missed
654,91419418bb,"going to bed, with peter."
655,051f106b59,at the pub with the dog but seems to have misplaced friend with drinks
656,03efda0e7e,i ` m a minute in and i want to strangle the used car salesman doing the presentation. is he related to the shamwow guy?
657,ac29573b8b,happy # star wars day! may the 4th be with you brilliant!
658,60c30e4bd8,! hope today is beautiful for you
659,0802007e89,miss
660,dd8f901767,pleeeeeease pleeee
661,cd2cc739a1,"im in pain,"
662,0f9290e97e,so effin sad
663,057b982878,good
664,0ccd60e505,nooo i cant be sick..
665,50abea1a42,"strangely enough, yes. but then it works for me, may not for everyone."
666,03f5d78195,goodmorning
667,a89641679b,_ ill i < 3 my blackberry
668,32c0bf7eb3,strange there is a 99 char limit to tweets on ustream ( geogeektv live > http : / / ustre. am / 2toa )
669,f50d4718b3,i use to own a 32 lbs tabby cat. got him for north shore animal league he had diabetes
670,d5717403b1,word?? ima be there this summer.... just move back with me lol
671,486762bc14,watching my bro play footyball
672,f7e890fa63,i really want a milkshake. i have no money.
673,5b1be33775,i hate online summer classes
674,3391184efc,loves the
675,257ae8e5d5,miss
676,9e962ba736,my stomatch hurts
677,3f06fb9a12,wish i could see dramafest so bad.
678,1190d0c735,* sigh * off 2 bed 2 try 2 get these crummy 2 hrs of sleep b4 my horrid 12 hour day.. smh. niterzzz evry1. don ` t let the twitterbugz bite..
679,ab525ccdb8,got a new prom dress
680,74186c1077,i ` m baking cookies. what are you doing?
681,34f0124e64,hopefully
682,74a19cd205,nice pc authority review of the tivo vod service here : http : / / bit. ly / ps7y2 i ` m still loving
683,7eb9424ffa,fabulous!
684,638cc1247f,_ mar _ mey i want cake is it chocolate!??
685,f60622d3e0,awesome
686,a09b82355f,mistake
687,06e32ccac1,thanks!
688,0a61cbd71f,"star trek? me? nah. my dad is one for star trek right enough. today, i ` m off to see ` corlaine `. much more my style shezz."
689,e01f0511a0,touchin the starss
690,0f662a3fad,"phone disconnects my internet. right in the middle of an uber. also, first tweet from inside of steam."
691,eb25b75a9c,i am eternally pleased
692,660324ee3b,i know! i need a new iphone stat - - i dropped mine on the cement 2 weeks ago and a couple rows of pixels went out
693,b36d8acbd1,"yes, you should write an article."
694,8aa59506d2,my heart just broke a little.
695,ecf3388f54,wife & i split duties tonight. wife headed to osu for daughter ` s ath trng rcption. i ` m at son # 1 ` s school paper banquet. can ` t make both.
696,16daa66629,is walking to tesco with rhiannon and hannah to hide all evidence of lastnight
697,b4a2ca6400,heard of. and you ` re the first to mention him to me!
698,d23375f2e2,in serious pain.
699,86a8851691,"off to work again. yo ho, yo ho, another day at the hell hole"
700,aae4c2fe46,good
701,365711c26e,"somebody smuggle me to sydney, i ` ll be your slave for eternity"
702,150b86e19b,exam failed
703,5c5a4e3933,horrible
704,c3ce16f33f,only funny
705,3a2c407f74,how come when i straighten my hair it has to sprinkle
706,eb866c6bd9,on runway 2 hours
707,bd0450f89b,burning up
708,48a18dbdf5,but i can only get the vid on my phone and ipod cant find the song lo
709,1706a0ea08,glad
710,8c0b45004d,"look, no matter the ethnicity, women are something else! fellas, can i get an amen? * dueces *"
711,6109fbeca5,"watching almost famous with andrew, michael, and yolanda"
712,adb0d508ff,"yes bb there are actually 2 of them, but the other one i don ` t really give a * * * * about."
713,b1d477fb9c,help meeee
714,09a0f650eb,thx! hoping it ` s a good
715,1d02e9bff4,"should shut the unholy * * * * up,"
716,b555c2845e,ugh. another'what day is it today?'( 5 most uttered words last 2 weeks for me ) - missed a 10 yr old birthday & it was even on my ical
717,90937dd8e5,looking forward to a session at the gym
718,eb510cc65d,"nothing it ` s sad, actually"
719,1471fb17c6,beautiful
720,337caa7680,feelin ` down.
721,bf8ef0039c,"bummed, like really bummed, i hate this rain, ruin my date..."
722,3892687f15,hope
723,8ae2542f15,time to be nerd
724,1ddb250d8d,angry
725,f9c841cc68,i don ` t get it...
726,22261e75c9,excited
727,70027ba3e4,love
728,1ef6660118,amazing night
729,3a60b61aa6,do you guys like fish sticks?
730,3a2ca6055e,my kids count down the days till saturday. i hope it ` s something they remember all of their lives!
731,9465fee9cd,ive got a cold too... it sucks and u were awesome in ipswitch xd
732,7a66758e39,lmao!!! ummm duh gurl i need to buy me some more v - necks i like em!!!
733,ee2997c88a,really has anyone got through to the finals yet? yeah was it i was stuck in class for most of it loveyoufletch xxxx
734,a9a40d5fcc,lol watching big bang theory latest episode
735,c6bc70de5a,sad wen holly started crying
736,711a501979,hates
737,774810c636,"shopping, grandparents, dinner with the bf woop"
738,5ca2fae7d8,thanks bates for wishing
739,5c08f9490f,on the way home.
740,36df05f4b8,there wasn ` t enough room for me...
741,c0c4ac7c7a,yaeh! thank god im home!... it suekd and we were kicked out of a church.
742,2e919aa168,completely incapable of anything unless he ` s there helping her. too many of those are out there
743,a6011468ec,happy
744,fd5e9cd698,happy
745,ded564fbca,because you had chips and sale w / o me
746,b16551c9ab,crappy
747,d2d487b0e9,great
748,4f43821b72,i think at this rate.. ill be in class until 4... sigh.
749,9672b4ee61,"green day is performing on snl next week! sorry, that made me happy and i ` m still all ditzy from the justin timberlake skits"
750,1f7b8005fd,thanks! i appreciate
751,dd858cca01,i know. there ` s no reason for any of that.
752,544485627a,just dusted & vacuumed apartment. i think i need another new vacuum... my entire apartment is smoky. i just bought this one from kmart
753,5792fa307e,special
754,39d58eb661,is too much of a bro
755,19c38247ef,wants to dress up
756,2c79fd035e,bloody servers are down
757,f95148dfcf,"its great when locals stop you to ask for directions, and even better when you know the answer"
758,922777ecbd,"am soo happy about today.. the going home bit sucks,, but meeting everyone will be aceness to the extreme lol,, am so cheesy : p"
759,d37f0748c6,my b day is on may 13 but my party is on this sat come you gays
760,cb34d9a9ce,@ _ alexajordan sigh. come to sac please. it is the miami of the central valley.
